城市,行政區,場站名稱,經度,緯度,OSM是否捷運站,OSM是否火車站,OSM是否公車站,OSM是否學校,OSM是否公園,OSM是否商圈,OSM是否醫院,場站,場站分類來源,場站分類狀態,分類版本
新北市,新店區,央北社會住宅,121.52643,24.98263,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安光公園,121.51446,24.96423,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,安和公園,121.51885,24.97411,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,安和市民活動中心,121.51569,24.97532,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安和碧安街口,121.51776,24.96696,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安和路二段117巷口,121.51883,24.97029,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安居公教住宅,121.51293,24.9595,False,False,True,True,True,False,True,"公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安康立體停車場,121.51267,24.96261,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安康高中,121.51521,24.96927,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,安德停車場,121.50882,24.96039,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安成安德街口,121.50999,24.96115,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安民街35巷口,121.51564,24.96484,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安民街停車場,121.51686,24.97077,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安興祥和路口,121.51546,24.97666,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,安華公園,121.53538,24.97374,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,寶中寶橋路口,121.55028,24.97862,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,寶中路97巷口,121.54878,24.98047,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,寶強文化路口,121.54351,24.97914,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,寶橋路235巷,121.55102,24.98278,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,寶橋路235巷口,121.55234,24.97955,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,寶橋路29巷,121.54389,24.97492,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,寶橋路78巷,121.5476,24.97368,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,寶高智慧產業園區,121.551,24.9775,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,寶高路120巷口,121.55433,24.97622,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,小金門友誼公園,121.53791,24.97699,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,屈尺景觀公園,121.54668,24.91988,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,崇光女中,121.53904,24.97156,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,廣興河濱公園,121.53739,24.91255,False,False,False,True,True,False,False,"學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,建國民權路口,121.53746,24.98318,False,False,True,True,False,True,True,"公車站,學校,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,忠誠里(北新路2段97巷),121.54278,24.97427,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,惠國市場,121.54338,24.97042,False,False,True,True,True,False,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,捷運七張站(1號出口),121.542767,24.974996,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,捷運十四張站,121.52833,24.983819,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,捷運大坪林站(1號出口),121.541,24.9828,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,捷運大坪林站(5號出口),121.54376,24.98288,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,捷運小碧潭站(1號出口),121.53029,24.97152,True,False,True,False,True,True,False,"捷運站,公車站,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,捷運新店區公所站(1號出口),121.54101,24.96737,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,捷運新店站,121.53866,24.95861,True,False,True,True,False,True,True,"捷運站,公車站,學校,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,文山國中,121.53937,24.95521,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,新北市立圖書館新店分館,121.5409,24.98214,True,False,True,False,True,True,True,"捷運站,公車站,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,新北捷運環狀線南機廠,121.52891,24.98343,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,新和活動中心,121.52183,24.98677,False,False,True,False,False,False,False,公車站,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,新和街32巷口,121.5192,24.9847,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,新安永安街94巷口,121.52034,24.98446,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,新安永安街口,121.52138,24.98542,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,新店公有中央市場,121.52729,24.97531,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,新店新和國小,121.51768,24.98498,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,新店行政園區,121.54205,24.96757,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,新店高中,121.53421,24.97418,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,新店高中(中央路),121.53103,24.97508,True,False,True,True,True,True,False,"捷運站,公車站,學校,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,明德路65巷口,121.54145,24.9767,True,False,True,True,True,True,True,"捷運站,公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,柴埕市民活動中心,121.51648,24.96678,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,民權二十張路口,121.53966,24.98291,True,False,True,False,False,True,True,"捷運站,公車站,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,民生路156巷,121.52751,24.98202,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,永平休閒廣場,121.5161,24.98432,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,永平街23巷,121.51604,24.98316,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,溪洲原住民族生活文化園區Cinemnemay,121.52834,24.96826,False,False,False,False,True,False,False,公園,OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,直潭活動中心,121.53329,24.93893,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,直潭淨水廠(直潭二街),121.53536,24.9431,False,False,False,False,False,False,False,,OpenStreetMap已查詢,300公尺內無七類設施,本機OSM_300公尺_v1
新北市,新店區,碧潭大橋(溪洲路6巷),121.53426,24.96061,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,碧潭渡船頭,121.53746,24.9531,False,False,True,True,True,True,True,"公車站,學校,公園,商圈,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,碧潭西岸,121.5348,24.95656,True,False,True,True,True,True,False,"捷運站,公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,福民市民活動中心,121.53305,24.97293,True,False,True,True,True,True,False,"捷運站,公車站,學校,公園,商圈",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,綠湖公園,121.54751,24.97756,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,綠湖公園地下停車場,121.54613,24.97956,False,False,True,False,True,True,False,"公車站,公園,商圈",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,胡璉故居紀念館,121.52763,24.96171,False,False,True,True,True,False,False,"公車站,學校,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,輕軌台北小城站(北側),121.49833,24.95351,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,輕軌台北小城站(南側),121.49816,24.95312,True,False,True,True,True,False,True,"捷運站,公車站,學校,公園,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,輕軌安康站,121.51717,24.96525,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,輕軌新和國小站,121.5183,24.98338,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,輕軌景文科大站,121.50964,24.95474,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,輕軌玫瑰中國城站,121.49418,24.95101,True,False,True,True,True,False,False,"捷運站,公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,輕軌耕莘安康院區站,121.50368,24.95453,True,False,True,True,False,False,True,"捷運站,公車站,學校,醫院",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,輕軌陽光運動公園站,121.51928,24.97193,True,False,True,False,True,False,False,"捷運站,公車站,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,輕軌雙城站,121.48985,24.94679,True,False,True,False,False,False,False,"捷運站,公車站",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,陽光Park社區,121.51555,24.9794,False,False,True,False,True,False,False,"公車站,公園",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,陽光橋,121.52477,24.97924,False,False,True,False,True,False,True,"公車站,公園,醫院",OpenStreetMap300公尺,已分類,本機OSM_300公尺_v1
新北市,新店區,雙城公園(安康路),121.49035,24.95176,False,False,True,True,False,False,False,"公車站,學校,公園",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
新北市,新店區,雙城國小,121.48628,24.95186,False,False,True,True,False,False,False,"公車站,學校",OpenStreetMap300公尺＋場站名稱,已分類,本機OSM_300公尺_v1
